StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
6,WA,Brand,235,1,Baldivis,Current,Tranby College,17 Tranby Dr,,,BALDIVIS,WA,6171,7472,Multi Purpose Hall,Tranby Dr,Entrance to School Grounds: Gate access via carpark off Tranby Dr,-32.34008,115.80123,5062140,Assisted,3155,443,7,5
6,WA,Brand,235,1,Baldivis East,Appointment,Makybe Rise Primary School,Makybe Dr,,,BALDIVIS,WA,6171,64591,,,Gate access from Staff Carpark on Makybe Dr and Portman Pde,-32.345111,115.8174955,5062143,Assisted,1118,120,3,2
6,WA,Brand,235,1,Baldivis North,Appointment,Baldivis Primary School,214 Fifty Rd,,,BALDIVIS,WA,6171,65679,,Fifty Rd,Fifty Rd,-32.3078662,115.8177282,5062141,Assisted,3236,120,7,2
6,WA,Brand,235,1,Bertram,Current,Bertram Primary School,Champion Dr,,,BERTRAM,WA,6167,38449,,,Entrance to School Grounds: Champion Dr,-32.2471,115.844,5080419,Assisted,2072,309,5,3
6,WA,Brand,235,1,Calista,Current,Calista Primary School,Chilcott St, ,,CALISTA,WA,6167,7478,Undercover Area,Barrick Rd,Entrance to School Grounds: Barrick Rd,-32.2452,115.811,5080511,Assisted,2554,296,6,3
6,WA,Brand,235,1,Cooloongup,Current,Cooloongup Primary School,Westerly Way, ,,COOLOONGUP,WA,6168,7480,,,Entrance to School grounds : Gate access  off Westerly Way,-32.2984,115.755,5060710,None,2879,156,6,2
6,WA,Brand,235,1,Golden Bay,Current,Coastal Community Centre,Tangadee Rd, ,,GOLDEN BAY,WA,6174,32064,,,Entrance to Polling Place: Tangadee Rd,-32.424,115.757,5062108,Assisted,1086,68,3,1
6,WA,Brand,235,1,Greenfields,Abolition,Eastlake Church,Lakes Rd,,,GREENFIELDS,WA,6210,11894,,,,,,0,,0,0,0,0
6,WA,Brand,235,1,Greenfields (Brand),Appointment,Eastlake Church,Lakes Rd,,,GREENFIELDS,WA,6210,11894,,Murdoch Dr,Entrance to polling place: Carpark off Murdoch Dr,-32.5309974,115.7619176,5060305,Full,2088,234,5,3
6,WA,Brand,235,1,Greenfields East,Current,Riverside Primary School,1 Minilya Pkwy, ,,GREENFIELDS,WA,6210,31809,,,Entrance to School Grounds : Gate Access  off Manily Pkwy and Teranca Rd,-32.532,115.768,5060304,Full,1376,280,3,3
6,WA,Brand,235,1,Hillman,Current,Hillman Primary School,Unnaro St, ,,HILLMAN,WA,6168,7488,Undercover area,,Entrance to School grounds: Gate access off Unnaro St,-32.2837,115.762,5060415,None,1560,121,4,2
6,WA,Brand,235,1,Lakelands,Current,Mandurah Baptist College,Catalina Dr,,,LAKELANDS,WA,6180,47748,,Badgerup Ave,"Entrance to School Grounds: Enter via ca rpark on Badgerup Rd, exit via carpark o n Catalina Dr",-32.4772301,115.7605434,5060916,Assisted,892,125,2,2
6,WA,Brand,235,1,Leda,Current,Leda Primary School,Feilman Dr, ,,LEDA,WA,6170,11896,,,Entrance to School Grounds: Gate access of Fielman Dr,-32.26,115.805,5080107,Assisted,2332,246,5,3
6,WA,Brand,235,1,Madora Bay,Current,Madora Bay Community Hall,Orelia St, ,,MADORA BAY,WA,6210,7490,,,Entrance to Polling Booth: Orelia St,-32.47297,115.75211,5060914,Assisted,813,76,2,1
6,WA,Brand,235,1,Meadow Springs,Current,Frederick Irwin Anglican School,36 Gordon Rd, ,,MEADOW SPRINGS,WA,6210,11897,Gymnasium,Gordon Rd or Oakmont Ave,Entrance to School Grounds: 36 Gordon Rd,-32.508682,115.75306,5060917,Assisted,2302,565,5,6
6,WA,Brand,235,1,Meadow Springs North,Current,RAAFA Estate,Portrush Pde,,,MEADOW SPRINGS,WA,6210,33073,,,Entrance to Grounds: Gate access via Por trush Parade,-32.5033,115.754,5060920,Full,1177,92,3,1
6,WA,Brand,235,1,Medina,Current,Medina Primary School,Medina Ave, ,,MEDINA,WA,6167,7496,,Budden Way,Entrance to School Grounds: Medina Ave a nd Budden Way,-32.2356,115.803,5080518,None,2099,228,5,3
6,WA,Brand,235,1,Parmelia,Current,North Parmelia Primary School,Durrant Ave, ,,PARMELIA,WA,6167,7501,,Hume Ct for assisted,Entrance to School Grounds:  Gate access  via Durrant Ave,-32.2359,115.835,5080415,Assisted,2151,193,5,2
6,WA,Brand,235,1,Perth (Brand),Current,City of Perth Council House,St Georges Tce,,,PERTH,WA,6000,13694,,,,-31.9544714,115.8558955,5121001,Assisted,63,3,0,0
6,WA,Brand,235,1,Port Kennedy,Current,Port Kennedy Primary School,La Manche Ave, ,,PORT KENNEDY,WA,6172,31674,,,Entrance to School Grounds: Gate access off La Manche Ave & Grand Ocean Blvd,-32.3584,115.755,5062124,Full,3159,181,7,2
6,WA,Brand,235,1,Port Kennedy East,Current,Rockingham Lakes Primary School,Laguardia Loop,,,PORT KENNEDY,WA,6172,34336,Undercover area,,Entrance to School Grounds: Gate access off Laguadia Loop and Trevino Loop,-32.3574,115.768,5062125,Full,1636,124,4,2
6,WA,Brand,235,1,Rockingham,Current,Rockingham Senior High School,Read St, ,,ROCKINGHAM,WA,6168,7503,Gymnasium,Farris St,Entrance to School Grounds: Gate access off Farris St,-32.285,115.736,5060505,Assisted,3085,415,7,4
6,WA,Brand,235,1,Rockingham Beach,Current,Rockingham Beach Primary School,Bay View St, ,,ROCKINGHAM,WA,6168,7504,,,Entrance to School Grounds: Gate access off Bay View St,-32.283,115.722,5060505,Full,2092,156,5,2
6,WA,Brand,235,1,Rockingham Central,Current,Bungaree Primary School,Centaurus St,,,ROCKINGHAM,WA,6168,34335,,,Entrance to School Grounds: Centaurus Rd,-32.2911,115.738,5060511,Assisted,1177,87,3,1
6,WA,Brand,235,1,Rottnest (Brand),Current,Kingston Barracks,Kingston Rd,,,ROTTNEST ISLAND,WA,6161,32166,,,,-31.9969253,115.5400441,5081516,Assisted,13,0,0,0
6,WA,Brand,235,1,Safety Bay,Current,Safety Bay Primary School,Waimea Rd,,,SAFETY BAY,WA,6169,7507,,,Entrance to School Grounds: Gate access off Waimea Rd,-32.299,115.715,5060607,Full,3263,263,7,3
6,WA,Brand,235,1,Safety Bay Central,Current,Safety Bay Senior High School,Malibu Rd, ,,SAFETY BAY,WA,6169,7508,Gymnasium,,Entrance to School Grounds: Gate access off Malibu Rd,-32.3043,115.741,5060705,Assisted,2434,144,5,2
6,WA,Brand,235,1,Secret Harbour,Current,Secret Harbour Primary School,Maratea Pde,,,SECRET HARBOUR,WA,6173,32057,,,Entrance to School Grounds: Maratea Pde and Warnbro Sound Ave.,-32.40522,115.75835,5062130,Assisted,4025,318,9,3
6,WA,Brand,235,1,Singleton,Current,Singleton Primary School,Naval Ave,,,SINGLETON,WA,6175,7510,,,Entrance to School Grounds: Gate access off Naval Ave,-32.44032,115.75738,5062134,Assisted,1478,152,3,2
6,WA,Brand,235,1,Waikiki,Current,Charthouse Primary School,Rand Ave, ,,WAIKIKI,WA,6169,11895,,Sextant Ave,Entrance to School Grounds: Gate access off Rand Ave & Sextant Ave,-32.3171,115.751,5062004,Full,2886,142,6,2
6,WA,Brand,235,1,Waikiki East,Current,Rockingham Baptist Church,Gnangara Dr,,,WAIKIKI,WA,6169,34337,,,Entrance to School Grounds: Gnangara Dr.,-32.3144,115.757,5062012,Assisted,2247,201,5,2
6,WA,Brand,235,1,Wandi,Current,Wandi Resource Centre,De Haer Rd,,,WANDI,WA,6167,46575,,,Entrance to polling place: Carpark off De Haer Rd,-32.1928345,115.8899488,5080411,Assisted,627,82,2,1
6,WA,Brand,235,1,Warnbro,Current,Warnbro Community High School,Swallowtail Pde,,,WARNBRO,WA,6169,7511,Sanbrook Theatre,,Entrance to School Grounds: Gate access off Swollowtail Pde,-32.3455,115.759,5060813,Assisted,3084,216,7,2
6,WA,Brand,235,1,Warnbro East,Current,Koorana Primary School,109 Coronata Dr, ,,WARNBRO,WA,6169,31474,,,Entrance to School Grounds: Gate access off Royal Palm Dr & Coronata Dr,-32.3418,115.766,5062117,Full,2191,187,5,2
6,WA,Brand,235,1,Wellard,Current,Kwinana South Fire Station,Barker Rd,,,WELLARD,WA,6170,32585,,,Entrance to Polling Place: Barker Rd.,-32.2559,115.873,5080109,Assisted,947,78,2,1
6,WA,Canning,236,2,Armadale,Current,Neerigen Brook Primary School,Seventh Rd, ,,ARMADALE,WA,6112,7467,Off Brookdale Rd,,Only from Brookdale Rd,-32.151764,116.0005977,5071104,Assisted,2976,355,6,4
6,WA,Canning,236,2,Armadale East,Current,Armadale Primary School,Carradine Rd, ,,BEDFORDALE,WA,6112,7468,,,Through carpark from Carradine Road,-32.1488,116.026,5070822,Assisted,2418,163,5,2
6,WA,Canning,236,2,Armadale North,Current,Kingsley Primary School,Lathwell St,,,ARMADALE,WA,6112,7469,,Car Park,Lathwell St entrance,-32.1339824,116.0162371,5070814,Assisted,1173,105,3,1
6,WA,Canning,236,2,Armadale South,Current,Greendale Centre,Coombe Ave, ,,ARMADALE,WA,6112,7470,,,Through Admin Offices to hall off Coombe Ave,-32.1583134,116.0136545,5070809,Full,1009,96,3,1
6,WA,Canning,236,2,Armadale West,Current,Challis Primary School,Braemore St, ,,ARMADALE,WA,6112,7471,,,"Through gates at main entrance along pathway following signs to staff room. Same room as last election, now staff ro om not library",-32.1392,116.001,5071005,Assisted,2292,270,5,3
6,WA,Canning,236,2,Barragup,Current,West Murray Community Hall,Cnr Pinjarra and Goodooga Rds,,,FURNISSDALE,WA,6210,7473,,,"Entrance from carpark, along pathway and through main doors to Hall. (No gates or fences).",-32.5584824,115.786899,5061813,Assisted,1553,235,4,3
6,WA,Canning,236,2,Bedfordale,Current,Bedfordale District Hall,Admiral Rd, ,,BEDFORDALE,WA,6112,8850,,,Gravel track off Admiral Road (hall entrance clearly signposted from road) 15 metres to unlocked gate and then 60 metres to hall. Entrance to Polling Place is Main Door to Hall.,-32.1792,116.05,5070820,Assisted,668,20,2,0
6,WA,Canning,236,2,Boddington,Current,Boddington District High School,Pollard St, ,,BODDINGTON,WA,6390,7985,,,Entrance from the carpark in Bannister Rd and follow pathway to staffroom,-32.8008,116.467,5042204,Assisted,748,463,2,5
6,WA,Canning,236,2,Brookdale,Current,Evelyn Gribble Community Centre,Ninth Rd,,,BROOKDALE,WA,6112,11634,,,"Main door from carpark as signaged, all other doors will be locked",-32.1682,115.998,5071102,Assisted,941,67,2,1
6,WA,Canning,236,2,Byford,Current,Serpentine Jarrahdale Community Recreation Centre,Mead St,,,BYFORD,WA,6122,7477,,,From car park along pathway to function rooms 1 and 2.,-32.2252326,116.0035557,5060111,Assisted,4391,319,9,3
6,WA,Canning,236,2,Carcoola,Current,Carcoola Primary School,Wisteria Cres, ,,PINJARRA,WA,6208,7479,,,Entrance through main Carpark on Wisteria Crescent and along pathway to staffroom.,-32.6054,115.893,5061805,None,551,49,2,1
6,WA,Canning,236,2,Coodanup,Current,Coodanup Community College,Wanjeep St, ,,COODANUP,WA,6210,11602,,Coodanup Dr,Entrance to School Grounds: Coodanup Dr and Wanjeep St,-32.5472395,115.7499227,5061111,Assisted,2209,351,5,4
6,WA,Canning,236,2,Coolup,Current,Coolup CWA Hall,Murray St, ,,COOLUP,WA,6214,7481,,,From Murray St through front gate (no locks) and along pathway to verandah. Entrance to polling booth: through main door to rest room,-32.7398296,115.8747545,5061301,None,380,50,1,1
6,WA,Canning,236,2,Dawesville,Current,Southern Estuary Progress Assn Hall,Estuary Rd, ,,DAWESVILLE,WA,6210,7482,,,Through gates to Car Park along verandah to double doors.  Entrance to Polling Booth: through main double doors to hall .,-32.6097638,115.6426866,5061219,None,2319,265,5,3
6,WA,Canning,236,2,Dudley Park,Current,Dudley Park Primary School,Gillark St, ,,DUDLEY PARK,WA,6210,7494,,,Entrance to School Grounds : Gillark St,-32.5412,115.735,5061114,Assisted,2029,317,5,3
6,WA,Canning,236,2,Dwellingup,Current,Dwellingup Primary School,Newton St, ,,DWELLINGUP,WA,6213,7483,,,Through public entry from Newton St.,-32.7152,116.063,5061302,Assisted,439,204,1,2
6,WA,Canning,236,2,Falcon,Current,Falcon Community Pavilion,Lynda St,,,FALCON,WA,6210,7484,,,From carpark to  main hall,-32.5796,115.66,5061204,Assisted,3219,805,7,8
6,WA,Canning,236,2,Forrestdale,Current,Forrestdale Primary School,Broome St, ,,FORRESTDALE,WA,6112,7485,,,1 from Carpark along verandah - no fences or gates. 2 Off Street parking bays up pathway (no fences or gates).,-32.1542,115.949,5071118,None,1552,119,4,2
6,WA,Canning,236,2,Greenfields (Canning),Appointment,Eastlake Church,Lakes Rd,,,GREENFIELDS,WA,6210,64596,,Murdoch Dr,Entrance to polling place: Carpark off Murdoch Dr,-32.5309974,115.7619176,5060305,Full,502,10,2,0
6,WA,Canning,236,2,Halls Head,Current,Glencoe Primary School,Balmoral Pde, ,,HALLS HEAD,WA,6210,7495,,,Entrance from Carpark down pathway to class room.,-32.5428,115.703,5060202,Assisted,3000,408,6,4
6,WA,Canning,236,2,Halls Head South,Current,Halls Head Primary School,Oleander Pl, ,,HALLS HEAD,WA,6210,31478,,,1. Entrance from Carpark on Oleander Place 2. From Staff Carpark on Mahogany Drive.,-32.5505,115.695,5060210,Assisted,2859,271,6,3
6,WA,Canning,236,2,Halls Head West,Current,Metro Church,McLarty Rd,,,HALLS HEAD,WA,6210,34340,,,Through Main doors from the carpark off McLarty Rd.,-32.5397,115.694,5060211,Assisted,1808,242,4,3
6,WA,Canning,236,2,Harrisdale,Appointment,Carey Baptist College,51 Wright Rd,,,HARRISDALE,WA,6112,64598,Technogy & Arts Centre,,Wright Rd Entrances 1 & 2,-32.1110272,115.9341599,5071119,Assisted,1400,250,3,3
6,WA,Canning,236,2,Jarrahdale,Current,Bruno Gianatti Recreation Centre,Munro St, ,,JARRAHDALE,WA,6203,7489,,,Entrance from Munro St or carpark to hall entrance.,-32.3388,116.062,5060107,Assisted,482,85,1,1
6,WA,Canning,236,2,Karragullen,Current,Karragullen District Hall,Old Station Rd, ,,KARRAGULLEN,WA,6111,7541,,,From Carpark to Main Doors of Hall.,-32.0851274,116.1170622,5070719,Assisted,320,25,1,0
6,WA,Canning,236,2,Kelmscott,Current,Kelmscott Senior High School,Third Ave, ,,KELMSCOTT,WA,6111,7542,Gymnasium,,"Recommend use gate at end of car park, along path to rear entrance of gymnasium Disabled access through doors on this side of gym.",-32.1206,116.011,5070905,Assisted,1829,205,4,2
6,WA,Canning,236,2,Kelmscott East,Current,St Mary in The Valley Anglican Church,River Rd, ,,KELMSCOTT,WA,6111,7543,,,"Entrance from main gates on River Rd down pathway alongside church to hall. Or, from carpark along pathway & upstair s to hall",-32.1195,116.021,5070816,None,1990,190,4,2
6,WA,Canning,236,2,Kelmscott North,Current,Clifton Hills Primary School,Connell Ave, ,,KELMSCOTT,WA,6111,7544,,,Entrance from Carpark to Wet area - Upper Block.,-32.1099,116.022,5070709,None,1446,125,3,2
6,WA,Canning,236,2,Lake Clifton,Current,Lake Clifton Community Hall,Tuart Grove Ave, ,,LAKE CLIFTON,WA,6215,31065,,,Entrance from Carpark through to main hall.,-32.8003,115.691,5061408,Assisted,309,50,1,0
6,WA,Canning,236,2,Mandurah,Current,John Tonkin College - Tindale Site,Gibla Street,,,MANDURAH,WA,6210,7491,Drama Room,Gibla Street,"Entry through main gates off Gibla St, down pathway to drama room",-32.51521,115.7388,5060905,Assisted,1351,350,3,4
6,WA,Canning,236,2,Mandurah Central,Current,Mandurah Primary School,Hackett St, ,,MANDURAH,WA,6210,7492,,,Entrance to School Grounds: 18 Hackett St.,-32.5284,115.725,5061004,Assisted,1565,656,4,6
6,WA,Canning,236,2,Mandurah East,Current,Billy Dower Youth Centre,Dower St,,,MANDURAH,WA,6210,7493,,,"Entrance to Polling Place: 41 Dower St, from carpark to hall",-32.5323236,115.7401502,5061108,Full,1305,379,3,4
6,WA,Canning,236,2,Mundijong,Current,Mundijong Primary School,Livesey St, ,,MUNDIJONG,WA,6202,7497,,,Entrance from carpark along pathways to library - no gates or fences.,-32.2901323,115.9842571,5060104,Assisted,1253,118,3,2
6,WA,Canning,236,2,North Dandalup,Current,North Dandalup Community Hall,South West Hwy, ,,NORTH DANDALUP,WA,6207,7499,,,"Entrance through Main Doors of Hall, fro m carpark of South west hwy",-32.5183,115.972,5061817,Assisted,414,92,1,1
6,WA,Canning,236,2,Oakford,Current,Oakford Community Hall,Foxton Dr,,,OAKFORD,WA,6113,7500,,,Entrance through to hall area from car park.,-32.1896095,115.9230259,5060113,Assisted,1040,72,3,1
6,WA,Canning,236,2,Perth (Canning),Current,City of Perth Council House,St Georges Tce,,,PERTH,WA,6000,13962,,,,-31.9544714,115.8558955,5121001,Assisted,54,0,0,0
6,WA,Canning,236,2,Pinjarra,Current,Pinjarra Senior High School,McLarty Rd, ,,PINJARRA,WA,6208,7502,,,1 Entrance through drive way to Staff Carpark on McLarty Road 2 From general public carparking off Camp Road.,-32.6334,115.873,5061811,Assisted,2136,307,5,3
6,WA,Canning,236,2,Preston Beach,Current,Preston Beach Community Centre,Panorama Dr,,,PRESTON BEACH,WA,6210,46571,,,From Parking bays along pathway to hall entrance,-32.8804275,115.6571185,5061409,None,151,153,1,2
6,WA,Canning,236,2,Roleystone,Current,Roleystone Hall,Cnr Jarrah and Wygonda Rds,,,ROLEYSTONE,WA,6111,7554,,,"1  Entrance to polling place through off Wygonda Road. 2  Disabled access to Polling place is halfway down driveway on western side of building, through glass doors.",-32.1124819,116.0692865,5070703,Assisted,3264,232,7,3
6,WA,Canning,236,2,Rottnest (Canning),Current,Kingston Barracks,Kingston Rd,,,ROTTNEST ISLAND,WA,6161,32157,,,,-31.9969253,115.5400441,5081516,Assisted,51,5,0,0
6,WA,Canning,236,2,Serpentine,Current,Serpentine Primary School,Lefroy St, ,,SERPENTINE,WA,6205,7509,,,Entrance through Main Gates on Lefroy Street.,-32.3661,115.98,5060109,Assisted,1338,146,3,2
6,WA,Canning,236,2,Strawberry Fields,Current,Cecil Andrews Senior High School,Seville Dr, ,,ARMADALE,WA,6112,11898,,,"Through main gates off Seville Dr, down driveway to carpark. Follow pathway to gym.",-32.1418,115.994,5071014,Assisted,3012,286,7,3
6,WA,Canning,236,2,Waroona,Current,Waroona Senior Citizens' Centre,Millar St, ,,WAROONA,WA,6215,7512,,,Entrance through main doors from Millar Street.,-32.8449,115.923,5061404,Assisted,1584,234,4,3
6,WA,Canning,236,2,Westfield,Current,Westfield Park Primary School,Hemingway Dr, ,,WESTFIELD,WA,6112,7557,,,Entrance through gates to Carpark in Hemmingway Drive (gates opened on polling day).,-32.1103,116.006,5070914,Assisted,1235,136,3,2
6,WA,Canning,236,2,Westfield South,Current,Grovelands Primary School,Grovelands Dr, ,,WESTFIELD,WA,6112,7558,,,Entrance through main gate to Carpark.,-32.1197,115.999,5070902,None,1752,199,4,2
6,WA,Canning,236,2,Yunderup,Current,South Yunderup-Ravenswood Volunteer Bush Fire Brigade Station,Yunderup Rd, ,,SOUTH YUNDERUP,WA,6208,7515,,,Entrance from Carpark to entrance,-32.5836,115.79,5061804,Assisted,1275,204,3,2
6,WA,Canning,236,2,Yunderup North,Current,North Yunderup CWA Centre,Culeenup Rd, ,,NORTH YUNDERUP,WA,6208,7516,,,Entrance from Carpark through unlocked gate and down pathway to stairs and entrance.,-32.5799,115.788,5061803,None,509,86,2,1
6,WA,Cowan,237,3,Alexander Heights,Current,Alinjarra Primary School,Northumberland Ave, ,,ALEXANDER HEIGHTS,WA,6064,11591,,,"Main carpark, right around admin block, turn right for undercover area.",-31.8303,115.87,5030508,Assisted,2488,172,5,2
6,WA,Cowan,237,3,Alexander Heights West,Current,Alexander Heights Community Hall,Linto Way, ,,ALEXANDER HEIGHTS,WA,6064,32071,,,"From main carpark, front door.",-31.8284,115.853,5030514,Full,2050,159,5,2
6,WA,Cowan,237,3,Ballajura,Current,Illawarra Primary School,Illawarra Cres N, ,,BALLAJURA,WA,6066,7564,,,"Main carpark, left around admin into sta ff room on right.",-31.828,115.882,5111707,Assisted,2249,210,5,2
6,WA,Cowan,237,3,Ballajura Central,Current,Ballajura Primary School,Illawarra Cres S, ,,BALLAJURA,WA,6066,11592,,,Main carpark left around admin or path f rom Kookaburra Tce straight to undercove r area.,-31.8355,115.893,5111714,Assisted,2505,211,6,2
6,WA,Cowan,237,3,Ballajura South,Current,South Ballajura Primary School,Wyperfeld Gdns, ,,BALLAJURA,WA,6066,31735,,,Access thru gate off Wyperfeld Gdns.,-31.8502,115.911,5111801,Assisted,2487,224,5,3
6,WA,Cowan,237,3,Ballajura West,Current,Ballajura Community College,Illawarra Cres S,,,BALLAJURA,WA,6066,33068,,,Performing Arts Centre off Illawarra Cres South. Access from carpark left to PAC.,-31.8441506,115.8930022,5111710,Assisted,2776,298,6,3
6,WA,Cowan,237,3,Banksia Grove,Current,Neerabup Primary School,Viridian Dr,,,BANKSIA GROVE,WA,6031,32474,,,Ramp entrance off Turquoise Lp carpark & right front admin gate through school be ar left to undercover area.,-31.7026205,115.809456,5030625,Assisted,1101,397,3,4
6,WA,Cowan,237,3,Darch,Current,Ashdale Primary School,Westport Pde,,,DARCH,WA,6065,36411,,,Westport Pde entrance leading to underco ver area.,-31.8092,115.844,5030533,Assisted,3228,206,8,2
6,WA,Cowan,237,3,Girrawheen,Current,Hudson Park Primary School,Arnos Way,,,GIRRAWHEEN,WA,6064,7570,,Front and Rear gates,Northern left hand gate from Arnos Way &  through carpark behind shops.,-31.83968,115.83701,5031910,Assisted,1677,201,5,2
6,WA,Cowan,237,3,Girrawheen East,Current,Roseworth Primary School,Stebbing Way, ,,GIRRAWHEEN,WA,6064,7572,,,Main gate left to undercover area.,-31.8407579,115.8529854,5031904,Assisted,1093,137,3,2
